ID POSTE;ID IP;CIDADAE;Lamp Type;Potência da Lâmpada;Relé Individual;UC Agrupadora;COORD_X;COORD_Y
6172383;22446453;PALMITAL;Vapor de Sódio;150;Não;2100636;580432;7481093
6172381;22446454;PALMITAL;Vapor de Sódio;150;Não;2100636;580455;7481156
6172380;22446455;PALMITAL;Vapor de Sódio;150;Sim;2100636;580464;7481181
5447518;22446456;PALMITAL;Vapor de Sódio;250;Não;2100636;580404;7481067
5447516;22446457;PALMITAL;Vapor de Sódio;250;Não;2100636;580441;7481054
5446751;22446458;PALMITAL;Vapor de Sódio;70;Não;2100636;580498;7481033
5129973;22446459;PALMITAL;Vapor de Sódio;100;Não;2100636;580523;7481024
5447210;22446460;PALMITAL;Vapor de Sódio;150;Sim;2100636;580539;7481034
5447209;22446461;PALMITAL;Vapor de Sódio;150;Sim;2100636;580550;7481063
5447208;22446462;PALMITAL;Vapor de Sódio;100;Sim;2100636;580559;7481088
5127197;22446463;PALMITAL;Led;100;Sim;2100636;580564;7479778
6174348;22446464;PALMITAL;Led;100;Sim;2100636;580410;7479833
5447765;22446465;PALMITAL;Vapor de Sódio;250;Sim;2100636;580503;7479756
5447764;22446466;PALMITAL;Vapor de Sódio;250;Sim;2100636;580515;7479787
5127196;22446467;PALMITAL;Vapor de Sódio;250;Sim;2100636;580522;7479805
5447763;22446468;PALMITAL;Vapor de Sódio;250;Sim;2100636;580537;7479847
5447735;22446469;PALMITAL;Vapor de Sódio;250;Sim;2100636;580642;7479831
40965346;22446470;PALMITAL;Vapor de Sódio;250;Sim;2100636;580632;7479804
5440409;22446471;PALMITAL;Vapor de Sódio;250;Sim;2100636;580621;7479776
6173344;22446472;PALMITAL;Vapor de Sódio;70;Sim;2100636;580583;7480377
6173345;22446473;PALMITAL;Vapor de Sódio;100;Sim;2100636;580559;7480385
5129040;22446474;PALMITAL;Vapor de Sódio;100;Não;2100636;580882;7480717
6171267;22446475;PALMITAL;Vapor de Sódio;100;Sim;2100636;580982;7480803
6171267;22446476;PALMITAL;Vapor Metálico;250;Sim;2100636;580982;7480803
6172991;22446477;PALMITAL;Vapor de Sódio;100;Sim;2100636;580999;7480805
6172665;22446478;PALMITAL;Vapor de Sódio;100;Não;2100636;581014;7480790
6172665;22446479;PALMITAL;Vapor de Sódio;250;Não;2100636;581014;7480790
6188113;22446480;PALMITAL;Vapor de Sódio;70;Não;2100636;580922;7480730
6171147;22446481;PALMITAL;Vapor de Sódio;70;Não;2100636;580901;7480753
6172528;22446482;PALMITAL;Vapor de Sódio;100;Não;2100636;580878;7480779
6172831;22446483;PALMITAL;Vapor de Sódio;100;Sim;2100636;580979;7480828
6172484;22446484;PALMITAL;Vapor de Sódio;70;Não;2100636;580956;7480853
6173480;22446485;PALMITAL;Vapor de Sódio;100;Não;2100636;580934;7480848
6172811;22446486;PALMITAL;Vapor de Sódio;100;Não;2100636;580907;7480825
5453840;22446487;PALMITAL;Vapor de Sódio;100;Não;2100636;580860;7480698
6171286;22446488;PALMITAL;Vapor de Sódio;100;Não;2100636;580878;7480801
6171285;22446489;PALMITAL;Vapor de Sódio;100;Não;2100636;580852;7480780
6171284;22446490;PALMITAL;Vapor de Sódio;100;Não;2100636;580833;7480764
6171283;22446491;PALMITAL;Vapor de Sódio;100;Não;2100636;580809;7480745
5127205;22446492;PALMITAL;Vapor de Sódio;100;Sim;2100636;580925;7480182
5440411;22446493;PALMITAL;Vapor de Sódio;100;Sim;2100636;580891;7480185
6171501;22446494;PALMITAL;Vapor de Sódio;100;Sim;2100636;580829;7480190
6171502;22446495;PALMITAL;Vapor de Sódio;100;Sim;2100636;580793;7480194
6171503;22446496;PALMITAL;Vapor de Sódio;100;Sim;2100636;580764;7480196
5692622;22446497;PALMITAL;Vapor de Sódio;100;Sim;2100636;580495;7481306
5692386;22446498;PALMITAL;Vapor de Sódio;100;Sim;2100636;580541;7481385
5692384;22446499;PALMITAL;Vapor de Sódio;100;Sim;2100636;580471;7481384
6438945;22446500;PALMITAL;Vapor de Sódio;100;Sim;2100636;580464;7481360
6438946;22446501;PALMITAL;Vapor de Sódio;100;Sim;2100636;580454;7481332
6438947;22446502;PALMITAL;Vapor de Sódio;100;Sim;2100636;580443;7481304
6438948;22446503;PALMITAL;Vapor de Sódio;100;Sim;2100636;580431;7481271
6438944;22446504;PALMITAL;Vapor de Sódio;100;Sim;2100636;580485;7481278
6438943;22446505;PALMITAL;Vapor de Sódio;100;Sim;2100636;580481;7481248
6438775;22446506;PALMITAL;Vapor de Sódio;100;Sim;2100636;580525;7481232
6438776;22446507;PALMITAL;Vapor de Sódio;100;Sim;2100636;580533;7481259
5692621;22446508;PALMITAL;Vapor de Sódio;100;Sim;2100636;580506;7481334
5692623;22446509;PALMITAL;Vapor de Sódio;100;Sim;2100636;580517;7481369
5692385;22446510;PALMITAL;Vapor de Sódio;100;Sim;2100636;580506;7481386
5692395;22446511;PALMITAL;Vapor de Sódio;100;Sim;2100636;580608;7481314
5440408;22446532;PALMITAL;Vapor de Sódio;150;Sim;2100636;580610;7479747
6171153;22446533;PALMITAL;Vapor de Sódio;250;Sim;2100636;580598;7479712
5446785;22446534;PALMITAL;Led;100;Sim;2100636;580694;7479730
5446563;22446535;PALMITAL;Led;100;Sim;2100636;580661;7479742
5446562;22446536;PALMITAL;Led;100;Sim;2100636;580626;7479755
5446306;22446537;PALMITAL;Led;100;Sim;2100636;580596;7479766
5446066;22446538;PALMITAL;Led;100;Sim;2100636;580536;7479788
5446065;22446539;PALMITAL;Led;100;Sim;2100636;580505;7479799
6174345;22446540;PALMITAL;Led;100;Sim;2100636;580476;7479810
6174349;22446541;PALMITAL;Led;100;Sim;2100636;580440;7479822
5127201;22446542;PALMITAL;Vapor de Sódio;100;Sim;2100636;580835;7480064
5445147;22446543;PALMITAL;Vapor de Sódio;100;Sim;2100636;580906;7480139
5127202;22446544;PALMITAL;Vapor de Sódio;100;Sim;2100636;580932;7480167
6171514;22446545;PALMITAL;Vapor de Sódio;100;Sim;2100636;580846;7480109
6171513;22446546;PALMITAL;Vapor de Sódio;100;Sim;2100636;580814;7480120
6171512;22446547;PALMITAL;Vapor de Sódio;100;Sim;2100636;580781;7480131
6173211;22446548;PALMITAL;Vapor de Sódio;100;Sim;2100636;580775;7480022
6173210;22446549;PALMITAL;Vapor de Sódio;100;Sim;2100636;580753;7480031
5445354;22446550;PALMITAL;Vapor de Sódio;100;Sim;2100636;580688;7479909
6173209;22446551;PALMITAL;Vapor de Sódio;100;Sim;2100636;580732;7480040
6171282;22446552;PALMITAL;Vapor de Sódio;100;Não;2100636;580791;7480730
6171281;22446553;PALMITAL;Vapor de Sódio;100;Não;2100636;580766;7480709
6171280;22446554;PALMITAL;Vapor de Sódio;100;Não;2100636;580743;7480690
5446519;22446555;PALMITAL;Vapor de Sódio;70;Não;2100636;580768;7480729
5446518;22446556;PALMITAL;Vapor de Sódio;100;Não;2100636;580790;7480705
5445340;22446557;PALMITAL;Vapor de Sódio;100;Não;2100636;580811;7480681
5453841;22446558;PALMITAL;Vapor de Sódio;100;Não;2100636;580839;7480680
5445341;22446559;PALMITAL;Vapor de Sódio;100;Não;2100636;580836;7480654
5128944;22446560;PALMITAL;Vapor de Sódio;100;Não;2100636;580862;7480625
5454064;22446561;PALMITAL;Vapor de Sódio;100;Não;2100636;580812;7480657
6171517;22446562;PALMITAL;Vapor de Sódio;100;Não;2100636;580779;7480629
6187768;22446563;PALMITAL;Vapor de Sódio;100;Não;2100636;580899;7480732
6187767;22446564;PALMITAL;Vapor de Sódio;100;Não;2100636;580919;7480749
6171265;22446565;PALMITAL;Vapor de Sódio;100;Sim;2100636;580937;7480765
6171266;22446566;PALMITAL;Vapor de Sódio;100;Sim;2100636;580960;7480784
5129046;22446567;PALMITAL;Vapor de Sódio;100;Sim;2100636;580624;7480744
6172671;22446568;PALMITAL;Vapor de Sódio;100;Sim;2100636;580672;7480702
6172672;22446569;PALMITAL;Vapor de Sódio;100;Sim;2100636;580690;7480673
6172672;22446570;PALMITAL;Vapor Metálico;250;Não;2100636;580690;7480673
6172672;22446571;PALMITAL;Vapor de Sódio;250;Não;2100636;580690;7480673
5692391;22446572;PALMITAL;Vapor de Sódio;100;Sim;2100636;580573;7481368
6438941;22446573;PALMITAL;Vapor de Sódio;100;Sim;2100636;580565;7481343
6438940;22446574;PALMITAL;Vapor de Sódio;100;Sim;2100636;580554;7481315
6438939;22446575;PALMITAL;Vapor de Sódio;100;Sim;2100636;580544;7481288
44790881;22446576;PALMITAL;Vapor de Sódio;100;Sim;2100636;580598;7481282
44790875;22446577;PALMITAL;Vapor de Sódio;100;Sim;2100636;580584;7481261
6438774;22446578;PALMITAL;Vapor de Sódio;100;Sim;2100636;580560;7481252
5692394;22446579;PALMITAL;Vapor de Sódio;100;Sim;2100636;580620;7481344
5692393;22446580;PALMITAL;Vapor de Sódio;100;Sim;2100636;580628;7481375
6438767;22446581;PALMITAL;Vapor de Sódio;100;Sim;2100636;580657;7481377
6438768;22446582;PALMITAL;Vapor de Sódio;100;Sim;2100636;580681;7481371
6438769;22446583;PALMITAL;Vapor de Sódio;100;Sim;2100636;580679;7481353
6438770;22446584;PALMITAL;Vapor de Sódio;100;Sim;2100636;580671;7481330
6438771;22446585;PALMITAL;Vapor de Sódio;100;Sim;2100636;580658;7481306
5692392;22446586;PALMITAL;Vapor de Sódio;100;Sim;2100636;580593;7481366
6171277;22446587;PALMITAL;Chave;3.5;Não;2100636;580473;7480886
6173162;22446588;PALMITAL;Chave;3.5;Não;2100636;580681;7481021
5447516;22446589;PALMITAL;Chave;3.5;Não;2100636;580441;7481054
5445357;22446590;PALMITAL;Chave;3.5;Não;2100636;581025;7480233
5446971;22446591;PALMITAL;Chave;3.5;Não;2100636;581383;7480870
6173206;22446612;PALMITAL;Vapor de Sódio;150;Sim;2100636;580701;7480052
6173036;22446613;PALMITAL;Vapor de Sódio;100;Sim;2100636;580762;7480155
6173035;22446614;PALMITAL;Vapor de Sódio;100;Sim;2100636;580749;7480120
6172879;22446615;PALMITAL;Vapor de Sódio;100;Sim;2100636;580738;7480090
6172878;22446616;PALMITAL;Vapor de Sódio;150;Sim;2100636;580728;7480063
6172877;22446617;PALMITAL;Vapor de Sódio;150;Sim;2100636;580715;7480029
6171107;22446618;PALMITAL;Vapor de Sódio;150;Sim;2100636;580704;7479998
5445355;22446619;PALMITAL;Vapor de Sódio;100;Sim;2100636;580711;7479934
5812069;22446620;PALMITAL;Vapor de Sódio;100;Sim;2100636;580734;7479958
5440193;22446621;PALMITAL;Vapor de Sódio;100;Sim;2100636;580761;7479987
5440194;22446622;PALMITAL;Vapor de Sódio;100;Sim;2100636;580785;7480012
5440195;22446623;PALMITAL;Vapor de Sódio;100;Sim;2100636;580808;7480036
5440196;22446624;PALMITAL;Vapor de Sódio;100;Sim;2100636;580863;7480094
5448026;22446625;PALMITAL;Vapor de Sódio;100;Sim;2100636;580882;7480114
5128933;22446626;PALMITAL;Vapor de Sódio;100;Não;2100636;581054;7480254
5445356;22446627;PALMITAL;Vapor de Sódio;100;Sim;2100636;580995;7480212
5127203;22446628;PALMITAL;Vapor de Sódio;100;Não;2100636;580966;7480191
6171906;22446629;PALMITAL;Vapor de Sódio;70;Não;2100636;580994;7480241
5445342;22446630;PALMITAL;Vapor de Sódio;100;Não;2100636;581084;7480275
5454070;22446631;PALMITAL;Vapor de Sódio;100;Não;2100636;581106;7480291
6172158;22446632;PALMITAL;Vapor de Sódio;100;Sim;2100636;580699;7480654
6172159;22446633;PALMITAL;Vapor de Sódio;100;Sim;2100636;580721;7480672
6171851;22446634;PALMITAL;Vapor de Sódio;100;Sim;2100636;580654;7480713
6171852;22446635;PALMITAL;Vapor de Sódio;100;Sim;2100636;580644;7480684
6171646;22446636;PALMITAL;Vapor de Sódio;250;Sim;2100636;580608;7480670
5447982;22446637;PALMITAL;Vapor de Sódio;100;Sim;2100636;580599;7480752
5447981;22446638;PALMITAL;Vapor de Sódio;100;Sim;2100636;580572;7480763
5447981;22446639;PALMITAL;Vapor Metálico;400;Não;2100636;580572;7480763
5445315;22446640;PALMITAL;Vapor de Sódio;250;Sim;2100636;580549;7480768
5445314;22446641;PALMITAL;Vapor de Sódio;100;Sim;2100636;580560;7480796
5445128;22446642;PALMITAL;Vapor de Sódio;250;Sim;2100636;580571;7480828
5447980;22446643;PALMITAL;Vapor de Sódio;250;Sim;2100636;580620;7480771
5447715;22446644;PALMITAL;Vapor de Sódio;250;Sim;2100636;580644;7480790
5446517;22446645;PALMITAL;Vapor de Sódio;100;Sim;2100636;580653;7480733
5129059;22446646;PALMITAL;Vapor de Sódio;100;Sim;2100636;580569;7480609
6171616;22446647;PALMITAL;Vapor de Sódio;100;Não;2100636;580681;7480639
6171856;22446648;PALMITAL;Vapor de Sódio;250;Sim;2100636;580689;7480607
6188686;22446649;PALMITAL;Vapor de Sódio;100;Sim;2100636;580707;7480589
6171853;22446650;PALMITAL;Vapor de Sódio;100;Não;2100636;580630;7480647
6171854;22446651;PALMITAL;Vapor de Sódio;100;Não;2100636;580616;7480610
6187768;22446652;PALMITAL;Chave;3.5;Não;2100636;580899;7480732
5447982;22446653;PALMITAL;Chave;3.5;Não;2100636;580599;7480753
5440162;22446654;PALMITAL;Chave;3.5;Não;2100636;580508;7480652
5446532;22446655;PALMITAL;Chave;3.5;Não;2100636;580799;7480833
6172992;22446656;PALMITAL;Chave;3.5;Não;2100636;580835;7481134
6172510;22446657;PALMITAL;Chave;3.5;Não;2100636;580786;7481131
5445763;22446658;PALMITAL;Chave;3.5;Não;2100636;580957;7481126
5444860;22446659;PALMITAL;Chave;3.5;Não;2100636;581051;7481091
5440342;22446660;PALMITAL;Chave;3.5;Não;2100636;580974;7481002
5129051;22446661;PALMITAL;Chave;3.5;Não;2100636;580949;7481054
6171888;22446662;PALMITAL;Chave;3.5;Não;2100636;581614;7480876
5440362;22446663;PALMITAL;Chave;3.5;Não;2100636;580934;7480968
5447760;22446664;PALMITAL;Chave;3.5;Não;2100636;580573;7479942
6171850;22446665;PALMITAL;Vapor de Sódio;100;Sim;2100636;580680;7480735
5169271;22446666;PALMITAL;Vapor de Sódio;250;Sim;2100636;581081;7480200
5127195;22446667;PALMITAL;Vapor de Sódio;100;Sim;2100636;580765;7479844
6172217;22446668;PALMITAL;Vapor de Sódio;150;Sim;2100636;580796;7479861
6172218;22446669;PALMITAL;Vapor de Sódio;150;Sim;2100636;580763;7479871
6172219;22446670;PALMITAL;Vapor de Sódio;100;Sim;2100636;580736;7479879
6171903;22446671;PALMITAL;Vapor de Sódio;100;Sim;2100636;580725;7479808
5128934;22446692;PALMITAL;Vapor de Sódio;100;Não;2100636;581124;7480304
5445588;22446693;PALMITAL;Vapor de Sódio;100;Sim;2100636;581117;7480343
6171520;22446694;PALMITAL;Vapor de Sódio;70;Sim;2100636;581055;7480284
5445357;22446695;PALMITAL;Vapor de Sódio;100;Não;2100636;581025;7480233
5128936;22446696;PALMITAL;Vapor de Sódio;150;Sim;2100636;581265;7480404
5453839;22446697;PALMITAL;Vapor de Sódio;100;Sim;2100636;581206;7480363
5128935;22446698;PALMITAL;Vapor de Sódio;100;Sim;2100636;581178;7480343
5444935;22446699;PALMITAL;Vapor de Sódio;100;Sim;2100636;581152;7480324
6171695;22446700;PALMITAL;Vapor de Sódio;100;Sim;2100636;581155;7480402
6187951;22446701;PALMITAL;Vapor de Sódio;100;Sim;2100636;581192;7480453
6187952;22446702;PALMITAL;Vapor de Sódio;100;Sim;2100636;581218;7480424
6171893;22446703;PALMITAL;Vapor de Sódio;100;Sim;2100636;581232;7480407
6171672;22446704;PALMITAL;Vapor de Sódio;100;Sim;2100636;581293;7480425
6171673;22446705;PALMITAL;Vapor de Sódio;100;Sim;2100636;581321;7480445
6171674;22446706;PALMITAL;Vapor de Sódio;100;Sim;2100636;581351;7480466
6171675;22446707;PALMITAL;Vapor de Sódio;100;Sim;2100636;581380;7480487
6172153;22446708;PALMITAL;Vapor de Sódio;100;Sim;2100636;581295;7480448
6171256;22446709;PALMITAL;Vapor de Sódio;100;Sim;2100636;581278;7480467
5453838;22446710;PALMITAL;Vapor de Sódio;100;Sim;2100636;581233;7480382
5128938;22446711;PALMITAL;Vapor de Sódio;100;Sim;2100636;580976;7480324
6171855;22446712;PALMITAL;Vapor de Sódio;100;Não;2100636;580604;7480577
6171622;22446713;PALMITAL;Vapor de Sódio;100;Não;2100636;580591;7480542
6171621;22446714;PALMITAL;Vapor de Sódio;70;Sim;2100636;580581;7480522
6171623;22446715;PALMITAL;Vapor de Sódio;70;Sim;2100636;580550;7480534
5446756;22446716;PALMITAL;Vapor de Sódio;100;Sim;2100636;580543;7480619
6171624;22446717;PALMITAL;Vapor de Sódio;70;Sim;2100636;580517;7480546
6171625;22446718;PALMITAL;Vapor de Sódio;70;Sim;2100636;580486;7480558
6171626;22446719;PALMITAL;Vapor de Sódio;70;Sim;2100636;580458;7480568
5129136;22446720;PALMITAL;Vapor de Sódio;100;Sim;2100636;580483;7480585
5440163;22446721;PALMITAL;Vapor de Sódio;100;Não;2100636;580495;7480618
5440162;22446722;PALMITAL;Vapor de Sódio;250;Não;2100636;580508;7480652
5440161;22446723;PALMITAL;Vapor de Sódio;250;Não;2100636;580520;7480685
5447253;22446724;PALMITAL;Vapor de Sódio;100;Sim;2100636;580517;7480628
5447252;22446725;PALMITAL;Vapor de Sódio;100;Não;2100636;580486;7480639
6173171;22446726;PALMITAL;Vapor de Sódio;70;Não;2100636;580461;7480648
5445101;22446727;PALMITAL;Vapor de Sódio;70;Sim;2100636;580593;7480600
6171613;22446728;PALMITAL;Vapor de Sódio;100;Não;2100636;580622;7480590
6171614;22446729;PALMITAL;Vapor de Sódio;100;Não;2100636;580638;7480604
6171615;22446730;PALMITAL;Vapor de Sódio;100;Não;2100636;580654;7480617
5129137;22446731;PALMITAL;Vapor de Sódio;70;Sim;2100636;580411;7480518
6171904;22446732;PALMITAL;Vapor de Sódio;100;Sim;2100636;580697;7479825
5453609;22446733;PALMITAL;Led;100;Sim;2100636;580747;7479711
5127194;22446734;PALMITAL;Led;100;Sim;2100636;580717;7479721
6172220;22446735;PALMITAL;Vapor de Sódio;100;Sim;2100636;580710;7479887
5445353;22446736;PALMITAL;Vapor de Sódio;100;Sim;2100636;580731;7479753
5445352;22446737;PALMITAL;Vapor de Sódio;100;Sim;2100636;580742;7479782
5445351;22446738;PALMITAL;Vapor de Sódio;100;Sim;2100636;580753;7479812
6172213;22446739;PALMITAL;Vapor de Sódio;150;Sim;2100636;580853;7479832
6172216;22446740;PALMITAL;Vapor de Sódio;150;Sim;2100636;580829;7479851
5445275;22446741;PALMITAL;Vapor de Sódio;100;Sim;2100636;581116;7481090
6171827;22446742;PALMITAL;Vapor de Sódio;100;Sim;2100636;581135;7481067
6171828;22446743;PALMITAL;Vapor de Sódio;70;Sim;2100636;581156;7481043
6171829;22446744;PALMITAL;Vapor de Sódio;100;Sim;2100636;581177;7481019
6423630;22446745;PALMITAL;Vapor de Sódio;100;Sim;2100636;581179;7481047
5445091;22446746;PALMITAL;Vapor de Sódio;100;Sim;2100636;581098;7481111
5445090;22446747;PALMITAL;Vapor de Sódio;100;Sim;2100636;581078;7481135
5680004;22446748;PALMITAL;Vapor de Sódio;100;Sim;2100636;581075;7481168
6171907;22446749;PALMITAL;Vapor de Sódio;100;Sim;2100636;580974;7480264
6171684;22446750;PALMITAL;Vapor de Sódio;100;Sim;2100636;580674;7480344
6171696;22446751;PALMITAL;Vapor de Sódio;100;Sim;2100636;581176;7480378
6171334;22446772;PALMITAL;Vapor de Sódio;70;Sim;2100636;581036;7480306
5440407;22446773;PALMITAL;Vapor de Sódio;100;Sim;2100636;580962;7480312
6173505;22446774;PALMITAL;Vapor de Sódio;100;Sim;2100636;580933;7480286
6173506;22446775;PALMITAL;Vapor de Sódio;100;Sim;2100636;580912;7480268
6173507;22446776;PALMITAL;Vapor de Sódio;100;Sim;2100636;580883;7480243
6189116;22446777;PALMITAL;Vapor de Sódio;100;Sim;2100636;580880;7480259
6172564;22446778;PALMITAL;Vapor de Sódio;100;Sim;2100636;580898;7480240
6172563;22446779;PALMITAL;Vapor de Sódio;100;Sim;2100636;580919;7480218
6171908;22446780;PALMITAL;Vapor de Sódio;100;Sim;2100636;580956;7480285
6171909;22446781;PALMITAL;Vapor de Sódio;70;Sim;2100636;580932;7480312
5448234;22446782;PALMITAL;Vapor de Sódio;100;Sim;2100636;580999;7480344
6171910;22446783;PALMITAL;Vapor de Sódio;100;Sim;2100636;580914;7480334
5448472;22446784;PALMITAL;Vapor de Sódio;100;Sim;2100636;581022;7480363
5128937;22446785;PALMITAL;Vapor de Sódio;100;Sim;2100636;581047;7480385
5445343;22446786;PALMITAL;Vapor de Sódio;70;Sim;2100636;581026;7480444
5142880;22446787;PALMITAL;Vapor de Sódio;100;Sim;2100636;581052;7480415
5445586;22446788;PALMITAL;Vapor de Sódio;100;Sim;2100636;581071;7480394
5445587;22446789;PALMITAL;Vapor de Sódio;100;Sim;2100636;581095;7480368
6171333;22446790;PALMITAL;Vapor de Sódio;100;Sim;2100636;581017;7480326
5128940;22446791;PALMITAL;Vapor de Sódio;100;Sim;2100636;581197;7480515
5446501;22446792;PALMITAL;Vapor de Sódio;150;Sim;2100636;580464;7480532
5446502;22446793;PALMITAL;Vapor de Sódio;150;Sim;2100636;580472;7480555
5447480;22446794;PALMITAL;Vapor de Sódio;150;Sim;2100636;580345;7480501
5447479;22446795;PALMITAL;Vapor de Sódio;150;Sim;2100636;580353;7480522
5446050;22446796;PALMITAL;Vapor de Sódio;150;Sim;2100636;580362;7480546
5446049;22446797;PALMITAL;Vapor de Sódio;150;Sim;2100636;580370;7480570
5446048;22446798;PALMITAL;Vapor de Sódio;150;Sim;2100636;580378;7480591
5445109;22446799;PALMITAL;Vapor de Sódio;100;Sim;2100636;580375;7480531
5440390;22446800;PALMITAL;Vapor de Sódio;70;Sim;2100636;580441;7480507
5446279;22446801;PALMITAL;Vapor de Sódio;70;Sim;2100636;580462;7480500
6172530;22446802;PALMITAL;Vapor de Sódio;100;Sim;2100636;580485;7480492
6172531;22446803;PALMITAL;Vapor de Sódio;100;Sim;2100636;580512;7480482
6172679;22446804;PALMITAL;Vapor de Sódio;100;Sim;2100636;580540;7480472
5446499;22446805;PALMITAL;Vapor de Sódio;150;Sim;2100636;580445;7480480
5446500;22446806;PALMITAL;Vapor de Sódio;150;Sim;2100636;580456;7480511
5129048;22446807;PALMITAL;Vapor de Sódio;100;Não;2100636;580782;7480819
5445105;22446808;PALMITAL;Vapor de Sódio;100;Não;2100636;580741;7480759
5445106;22446809;PALMITAL;Vapor de Sódio;70;Não;2100636;580722;7480780
5445107;22446810;PALMITAL;Vapor de Sódio;100;Não;2100636;580701;7480803
6173492;22446811;PALMITAL;Vapor de Sódio;100;Não;2100636;580674;7480814
5446245;22446812;PALMITAL;Vapor de Sódio;250;Não;2100636;581363;7480762
5446245;22446813;PALMITAL;Vapor de Sódio;250;Sim;2100636;581363;7480762
6172813;22446814;PALMITAL;Vapor de Sódio;100;Sim;2100636;581331;7480948
6172511;22446815;PALMITAL;Vapor de Sódio;70;Sim;2100636;580773;7481154
6172511;22446816;PALMITAL;Vapor de Sódio;70;Não;2100636;580773;7481154
6172165;22446817;PALMITAL;Vapor de Sódio;70;Não;2100636;580873;7480945
6172165;22446818;PALMITAL;Vapor de Sódio;70;Sim;2100636;580873;7480945
6438942;22446819;PALMITAL;Vapor de Sódio;100;Sim;2100636;580498;7481231
5440365;22446820;PALMITAL;Vapor de Sódio;70;Sim;2100636;581198;7480928
6173038;22446821;PALMITAL;Led;100;Sim;2100636;581686;7480676
5445826;22446822;PALMITAL;Led;100;Sim;2100636;581560;7480779
6172332;22446823;PALMITAL;Led;100;Sim;2100636;581487;7480612
5445347;22446824;PALMITAL;Led;100;Sim;2100636;581656;7480820
6172560;22446825;PALMITAL;Led;100;Sim;2100636;581594;7480742
5445831;22446826;PALMITAL;Led;100;Sim;2100636;581597;7480915
6172057;22446827;PALMITAL;Led;100;Sim;2100636;581655;7480778
5445830;22446828;PALMITAL;Led;100;Sim;2100636;581564;7480905
6171888;22446829;PALMITAL;Led;100;Sim;2100636;581614;7480876
5447222;22446830;PALMITAL;Led;100;Sim;2100636;581625;7480924
5447514;22446831;PALMITAL;Led;100;Sim;2100636;581477;7480676
6171844;22446852;PALMITAL;Vapor de Sódio;100;Sim;2100636;581235;7480514
6171255;22446853;PALMITAL;Vapor de Sódio;70;Sim;2100636;581256;7480491
6171842;22446854;PALMITAL;Vapor de Sódio;100;Sim;2100636;581247;7480558
6171843;22446855;PALMITAL;Vapor de Sódio;100;Sim;2100636;581276;7480586
6172500;22446856;PALMITAL;Vapor de Sódio;100;Sim;2100636;581245;7480620
6187950;22446857;PALMITAL;Vapor de Sódio;70;Sim;2100636;581174;7480473
6187949;22446858;PALMITAL;Vapor de Sódio;70;Sim;2100636;581154;7480497
6187948;22446859;PALMITAL;Vapor de Sódio;70;Sim;2100636;581135;7480519
6171887;22446860;PALMITAL;Vapor de Sódio;250;Sim;2100636;581112;7480544
6171996;22446861;PALMITAL;Vapor de Sódio;150;Sim;2100636;581140;7480568
5453612;22446862;PALMITAL;Vapor de Sódio;100;Sim;2100636;581175;7480496
6173312;22446863;PALMITAL;Vapor de Sódio;250;Sim;2100636;581167;7480592
6173313;22446864;PALMITAL;Vapor de Sódio;250;Sim;2100636;581195;7480616
6172499;22446865;PALMITAL;Vapor de Sódio;150;Sim;2100636;581225;7480643
6172661;22446866;PALMITAL;Vapor de Sódio;250;Sim;2100636;581242;7480657
6171994;22446867;PALMITAL;Vapor de Sódio;100;Sim;2100636;581165;7480623
5454308;22446868;PALMITAL;Vapor de Sódio;100;Sim;2100636;581156;7480479
5454307;22446869;PALMITAL;Vapor de Sódio;100;Sim;2100636;581137;7480462
5454305;22446870;PALMITAL;Vapor de Sódio;100;Sim;2100636;581119;7480447
5128939;22446871;PALMITAL;Vapor de Sódio;100;Sim;2100636;581093;7480425
6173178;22446872;PALMITAL;Vapor de Sódio;100;Não;2100636;580698;7480834
6173340;22446873;PALMITAL;Vapor de Sódio;100;Não;2100636;580715;7480848
6173339;22446874;PALMITAL;Vapor de Sódio;100;Não;2100636;580732;7480861
6171292;22446875;PALMITAL;Vapor de Sódio;70;Não;2100636;580709;7480872
6173338;22446876;PALMITAL;Vapor de Sódio;100;Não;2100636;580758;7480883
5446532;22446877;PALMITAL;Vapor de Sódio;100;Não;2100636;580799;7480833
6173337;22446878;PALMITAL;Vapor de Sódio;100;Não;2100636;580786;7480907
5447254;22446879;PALMITAL;Vapor de Sódio;100;Não;2100636;580806;7480925
6173177;22446880;PALMITAL;Vapor de Sódio;250;Não;2100636;580831;7480949
6173176;22446881;PALMITAL;Vapor de Sódio;250;Não;2100636;580864;7480975
5440385;22446882;PALMITAL;Vapor de Sódio;70;Não;2100636;580782;7480931
6172163;22446883;PALMITAL;Vapor de Sódio;100;Não;2100636;580827;7480984
6172166;22446884;PALMITAL;Vapor de Sódio;70;Não;2100636;580892;7480924
6172167;22446885;PALMITAL;Vapor de Sódio;70;Não;2100636;580914;7480899
5446531;22446886;PALMITAL;Vapor de Sódio;100;Não;2100636;580824;7480854
6172485;22446887;PALMITAL;Vapor de Sódio;100;Não;2100636;580933;7480878
6172529;22446888;PALMITAL;Vapor de Sódio;100;Não;2100636;580853;7480808
6173172;22446889;PALMITAL;Vapor de Sódio;70;Não;2100636;580830;7480833
6173173;22446890;PALMITAL;Vapor de Sódio;100;Não;2100636;580809;7480858
6173174;22446891;PALMITAL;Vapor de Sódio;100;Não;2100636;580789;7480880
